eva_count_list,eva_value_list,control_tag_list,servers_list
261,4.644068880081177,S,"('192.168.0.17', 5001)"
262,4.733990421295166,S,"('192.168.0.17', 5001)"
263,4.695842652320862,S,"('192.168.0.15', 5001)"
264,4.68538489818573,S,"('192.168.0.16', 5001)"
265,4.589036130905152,S,"('192.168.0.15', 5001)"
266,4.65229293346405,S,"('192.168.0.16', 5001)"
267,4.720432467460633,S,"('192.168.0.17', 5001)"
268,4.65983823299408,S,"('192.168.0.18', 5001)"
269,4.7204166030883785,S,"('192.168.0.15', 5001)"
270,4.579972143173218,S,"('192.168.0.18', 5001)"
271,4.640957598686218,S,"('192.168.0.17', 5001)"
272,4.590886287689209,S,"('192.168.0.18', 5001)"
273,4.627013974189758,S,"('192.168.0.16', 5001)"
274,4.593360362052917,S,"('192.168.0.16', 5001)"
275,4.6347344827651975,S,"('192.168.0.17', 5001)"
276,4.7227119445800785,S,"('192.168.0.16', 5001)"
277,4.7686902523040775,S,"('192.168.0.15', 5001)"
278,4.766230621337891,S,"('192.168.0.16', 5001)"
279,4.711582112312317,S,"('192.168.0.15', 5001)"
280,4.698829112052917,S,"('192.168.0.18', 5001)"
281,4.6398586082458495,S,"('192.168.0.16', 5001)"
282,4.627828440666199,S,"('192.168.0.15', 5001)"
283,4.636215305328369,S,"('192.168.0.15', 5001)"
284,4.716582255363464,S,"('192.168.0.17', 5001)"
285,4.6934962606430055,S,"('192.168.0.18', 5001)"
286,4.750376806259156,S,"('192.168.0.15', 5001)"
287,4.742963094711303,S,"('192.168.0.17', 5001)"
288,4.761305847167969,S,"('192.168.0.18', 5001)"
289,4.765655584335327,S,"('192.168.0.17', 5001)"
290,4.860364699363709,S,"('192.168.0.15', 5001)"
291,4.8650364446640015,S,"('192.168.0.16', 5001)"
292,4.772171406745911,S,"('192.168.0.15', 5001)"
293,4.667059149742126,S,"('192.168.0.16', 5001)"
294,4.686090998649597,S,"('192.168.0.17', 5001)"
295,4.617184066772461,S,"('192.168.0.15', 5001)"
296,4.519044814109802,S,"('192.168.0.16', 5001)"
297,4.433184103965759,S,"('192.168.0.16', 5001)"
298,4.481471872329712,S,"('192.168.0.17', 5001)"
299,4.489114122390747,S,"('192.168.0.15', 5001)"
300,4.5645177459716795,S,"('192.168.0.15', 5001)"
301,4.5988932847976685,S,"('192.168.0.18', 5001)"
302,4.623946990966797,S,"('192.168.0.15', 5001)"
303,4.520620002746582,S,"('192.168.0.16', 5001)"
304,4.508120875358582,S,"('192.168.0.18', 5001)"
305,4.469148254394531,S,"('192.168.0.18', 5001)"
306,4.278696432113647,S,"('192.168.0.15', 5001)"
307,4.229233255386353,S,"('192.168.0.17', 5001)"
308,4.250444583892822,S,"('192.168.0.15', 5001)"
309,4.030947990417481,S,"('192.168.0.15', 5001)"
310,3.9706837129592896,S,"('192.168.0.18', 5001)"
311,3.9118935871124267,S,"('192.168.0.18', 5001)"
312,3.832006754875183,S,"('192.168.0.15', 5001)"
313,3.825597949028015,S,"('192.168.0.16', 5001)"
314,3.8246409940719603,S,"('192.168.0.18', 5001)"
315,3.8221995782852174,S,"('192.168.0.15', 5001)"
316,3.7698020219802855,S,"('192.168.0.17', 5001)"
317,3.728664779663086,S,"('192.168.0.18', 5001)"
318,3.6022102308273314,S,"('192.168.0.15', 5001)"
319,3.4805577611923217,S,"('192.168.0.15', 5001)"
320,3.3654497385025026,S,"('192.168.0.16', 5001)"
321,3.2928793048858642,S,"('192.168.0.16', 5001)"
322,3.285689516067505,S,"('192.168.0.15', 5001)"
323,3.2750307655334474,S,"('192.168.0.18', 5001)"
324,3.259901885986328,S,"('192.168.0.16', 5001)"
325,3.2833588457107545,S,"('192.168.0.17', 5001)"
326,3.1946124029159546,S,"('192.168.0.16', 5001)"
327,3.166243524551392,S,"('192.168.0.15', 5001)"
328,3.2232486724853517,S,"('192.168.0.17', 5001)"
329,3.2684127998352053,S,"('192.168.0.15', 5001)"
330,3.3191043853759767,S,"('192.168.0.16', 5001)"
